vehicle_brand,year,engine_capacity,miles_driven,selling_price,pin_code
Audi,2005,2,300,13700,92122
Renault,2005,2.5,310,6950,98607
Mercedes-Benz,2005,2.2,310,12100,21045
Toyota,2005,3,345,9999,94303
Mercedes-Benz,2005,2.2,360,14000,49770
Mercedes-Benz,2005,2.2,580,13000,15333
Mercedes-Benz,2005,2.2,650,9500,75601
Volkswagen,2004,4.2,1,11200,14424
Mercedes-Benz,2004,2.2,1,6700,94121
Volkswagen,2004,1.9,1,9750,94044
Renault,2004,1.5,1,6750,94613
Audi,2004,4.2,80,14300,70123
Mercedes-Benz,2004,1.8,82,15000,29464
BMW,2004,4.4,85,24700,92503
Mercedes-Benz,2004,2.57,110,11900,11105
BMW,2004,2.5,116,14600,63332
Mercedes-Benz,2004,2.6,120,15300,2143
Renault,2004,1.9,123,1800,55303
Toyota,2004,4.7,128,25555,48237
Toyota,2004,2.7,130,16500,33619
Volkswagen,2004,1.6,132,6950,78705
BMW,2004,3,135,14200,97225
Volkswagen,2004,2.5,137,4000,48302
BMW,2004,2.2,137,15000,48094
BMW,2004,2.5,138,13500,95051
BMW,2004,3,144,15250,92037
Mercedes-Benz,2004,2.2,150,11800,37076
BMW,2004,2.2,150,13200,48109
Mitsubishi,2004,1.8,150,6000,2601
Renault,2004,1.6,155,2200,3885
BMW,2004,1.6,160,4100,23608
Volkswagen,2004,4.2,161,6200,60302
Audi,2004,2,162,8150,3301
Toyota,2004,4,168,17500,3801
Toyota,2004,2,168,8300,4011
Toyota,2004,3,170,7900,55104
Renault,2004,1.6,170,6500,22630
Mitsubishi,2004,1.6,170,6800,98103
Renault,2004,1.5,170,4950,40601
Mitsubishi,2004,1.6,176,5700,20902
Mercedes-Benz,2004,1.4,176,7300,55317
Toyota,2004,4.7,180,20900,4210
Mercedes-Benz,2004,3.2,180,11500,3851
Volkswagen,2004,2.5,180,7500,50401
Volkswagen,2004,1.8,180,7700,60626
Mitsubishi,2004,1.6,180,7000,2906
BMW,2004,2.2,181,12799,8055
Renault,2004,1.9,183,8700,63121
BMW,2004,3,184,13900,49506
Toyota,2004,3,185,7500,63033
Volkswagen,2004,2.8,185,7000,40515
Renault,2004,1.5,186,6500,91106
BMW,2004,3,188,17100,94618
Renault,2004,1.5,188,4350,55082
BMW,2004,6,190,19500,48197
Audi,2004,2.7,190,8999,55439
Volkswagen,2004,3.2,194,14000,949702
BMW,2004,3,194,16100,55403
Toyota,2004,2.4,195,8400,63119
Volkswagen,2004,1.4,195,6999,92807
Volkswagen,2004,1.2,195,6000,65441
Mercedes-Benz,2004,6,198,11200,91505
Mercedes-Benz,2004,6,198,11200,92584
Volkswagen,2004,1.9,198,8899,92404
Volkswagen,2004,1.6,198,4900,60506
Renault,2004,1.5,198,4350,62901
Audi,2004,3,199,10900,23507
Audi,2004,6,200,12000,20818
Mercedes-Benz,2004,2.2,200,7200,84109-2001
BMW,2004,1.8,200,9999,22801
Mercedes-Benz,2004,2.2,206,7900,23462
Audi,2004,4.2,207,13300,18954
Volkswagen,2004,1.9,207,6700,19380
Mercedes-Benz,2004,3.2,208,12500,193122042
Renault,2004,1.9,208,7450,93940
Volkswagen,2004,5,210,10500,19802
Volkswagen,2004,2,210,4200,78006
Volkswagen,2004,1.6,210,7999,55408
BMW,2004,3,212,8700,80302
Volkswagen,2004,2.5,213,6300,44509
Renault,2004,1.5,214,6750,5602
Renault,2004,1.9,217,8300,95376
Renault,2004,1.4,217,3000,30269
Mercedes-Benz,2004,3.2,218,14800,94110
Mercedes-Benz,2004,5,220,11400,91030
Mercedes-Benz,2004,5,220,14500,91740
Mercedes-Benz,2004,3.2,220,5200,55418
Toyota,2004,3,220,17800,94102
Volkswagen,2004,2.8,220,7700,43202
Mitsubishi,2004,2.4,220,8000,2332
Volkswagen,2004,1.9,220,2499,95602
Renault,2004,1.5,220,4200,10463
Renault,2004,1.5,220,4400,2138
BMW,2004,4.4,221,9400,2332
Mercedes-Benz,2004,1.8,221,6200,55344
Renault,2004,1.5,224,7200,45056
Toyota,2004,3,225,9999,30102
Audi,2004,2.5,225,12999,11230-1710
Mitsubishi,2004,2.4,225,9500,14850
Renault,2004,1.5,225,6000,53589
Volkswagen,2004,1.4,225,7600,14850
BMW,2004,3,227,7000,26505
BMW,2004,3,230,16500,1915
Audi,2004,2.5,230,9600,60626
Mercedes-Benz,2004,2.2,230,8300,60626
Mercedes-Benz,2004,2.15,230,9800,2143
BMW,2004,2,230,9100,53202
Volkswagen,2004,1.6,230,7800,27909
Audi,2004,4.2,234,8000,7030
Volkswagen,2004,1.9,235,7750,91125
Toyota,2004,4,238,16800,92407
BMW,2004,3,238,8200,26505
Mercedes-Benz,2004,5,240,15000,91403
Mercedes-Benz,2004,2.2,240,5000,19149
Mercedes-Benz,2004,2.2,245,8000,48187
Mercedes-Benz,2004,5,246,11700,92103
Audi,2004,2.5,249,4150,54650
Audi,2004,2.5,249,9700,14619
Toyota,2004,4.7,250,18700,20878
BMW,2004,3,250,16800,55369
Volkswagen,2004,2,250,7000,55419
Mercedes-Benz,2004,5,254,35900,22201
Mercedes-Benz,2004,2.2,255,7999,12833-2000
Volkswagen,2004,1.9,255,9600,95008
Volkswagen,2004,2.5,258,6900,12833
Volkswagen,2004,1.9,258,8200,22310
BMW,2004,3,260,12900,2135
Mercedes-Benz,2004,2.2,260,5500,7040
Audi,2004,2.5,261,3400,6854
BMW,2004,3,263,14200,84108
Mercedes-Benz,2004,5,266,10500,91104
BMW,2004,4,268,12950,74105
BMW,2004,4.6,270,13700,77054
Mercedes-Benz,2004,3.5,270,3700,32043
BMW,2004,3,270,7200,41030
Mercedes-Benz,2004,2.2,270,8500,55417
BMW,2004,3,276,13700,13210
Mercedes-Benz,2004,3.7,280,16500,94538
Mercedes-Benz,2004,2.2,281,8500,90024
Mercedes-Benz,2004,4,284,11700,48103
BMW,2004,3,284,8800,48109
Audi,2004,2.5,284,9900,10022
Volkswagen,2004,2.5,287,10900,20850
Mercedes-Benz,2004,2.2,290,7700,66044
Volkswagen,2004,1.9,290,6500,3755
Audi,2004,1.8,293,10399,78744
Audi,2004,3,294,12600,8904
Mitsubishi,2004,2.8,295,15000,55125
Mercedes-Benz,2004,5,298,12000,20852
Mercedes-Benz,2004,3.2,300,6100,90802
Volkswagen,2004,2.5,300,8400,92688
BMW,2004,2.5,300,11900,90802
Toyota,2004,2.4,300,8800,60202
Mercedes-Benz,2004,2.2,300,7700,92120
Renault,2004,1.5,305,4500,18052
Mercedes-Benz,2004,5,315,14500,92120
Mercedes-Benz,2004,2.2,350,8500,2038
Volkswagen,2004,1.9,350,8000,2464
Volkswagen,2004,1,350,7000,20009
Mercedes-Benz,2004,3.2,363,11300,13903
Volkswagen,2004,2,380,4500,1002
Renault,2004,2.5,406,6500,8904
Audi,2004,2,420,3700,61821
Renault,2003,1.5,1,4300,64114
Mercedes-Benz,2003,5,56,20500,77008
Volkswagen,2003,1.4,90,7990,77079
Mitsubishi,2003,1.6,92,5900,19803
BMW,2003,2.5,93,9900,1867
Volkswagen,2003,1.4,113,6900,19806
Renault,2003,1.5,124,4700,12124
Renault,2003,2,125,6300,70802
Mitsubishi,2003,1.8,148,7900,34952
BMW,2003,2,150,10999,49307
Renault,2003,1.9,150,3100,1060
Toyota,2003,2,153,8900,90046
Volkswagen,2003,2.5,158,8700,94025
Audi,2003,2,158,9000,50010
Toyota,2003,4.7,160,18400,14618
Mercedes-Benz,2003,3.7,160,13100,87114
Audi,2003,2.7,160,9500,32301
Volkswagen,2003,1.6,160,6900,80634
Audi,2003,2.7,165,9500,37209
BMW,2003,2.2,165,13000,32603
Renault,2003,1.5,165,4650,1060
Mercedes-Benz,2003,3.2,167,11800,48067
Mitsubishi,2003,1.6,167,4750,55455
Mercedes-Benz,2003,3.2,168,15300,55117
Renault,2003,1.9,170,2500,61614
Volkswagen,2003,1.4,175,3400,95370
Mercedes-Benz,2003,5.5,176,30000,22903
Mercedes-Benz,2003,3.2,176,32000,23112
Audi,2003,2.7,177,7999,2135
Toyota,2003,3,180,5900,2482
Toyota,2003,2.4,180,10200,94123
Toyota,2003,2,180,8900,2215
Volkswagen,2003,1.9,180,2200,55413
Toyota,2003,1.8,180,9000,53703
Renault,2003,1.4,180,4200,95008
Volkswagen,2003,1.4,180,7350,94530
Audi,2003,2.7,182,13200,1748
Mercedes-Benz,2003,3.2,186,11600,55413
Audi,2003,2.5,189,9700,15321
Audi,2003,2.5,190,4400,94609
Audi,2003,2.5,190,9999,94945
Renault,2003,1.5,190,4599,85749
Toyota,2003,2,192,6950,85749
BMW,2003,3.6,193,13000,44243
Volkswagen,2003,1.9,193,3300,78028
Toyota,2003,4,195,15700,19390
Toyota,2003,1.59,196,7500,20871
Mercedes-Benz,2003,2.2,197,7900,37032
Audi,2003,2.7,198,9999,33314
Audi,2003,2.7,199,9000,55071
Renault,2003,1.9,199,2150,64043
Audi,2003,2.7,200,8999,29401
Volkswagen,2003,2.5,200,11200,19081
BMW,2003,2,200,1700,10954
Volkswagen,2003,1.9,200,8500,91360
Audi,2003,1.8,200,6200,57747
Mitsubishi,2003,1.6,200,5200,29205
Audi,2003,1.8,205,8800,98144
BMW,2003,3,206,11400,85013
Audi,2003,2.5,206,4500,14519
Audi,2003,2.5,206,10000,37922
Mercedes-Benz,2003,2.2,207,7300,13021
Renault,2003,1.9,207,8000,85013
Renault,2003,1.5,207,4500,94566
Volkswagen,2003,2.5,210,8500,92802
Toyota,2003,2,212,8200,10022
Volkswagen,2003,1.6,212,6500,45237
Mercedes-Benz,2003,3.2,215,11800,1603
Audi,2003,2.5,215,4200,10977
Renault,2003,2,217,5800,10458
Mercedes-Benz,2003,5,220,13000,83706
Mercedes-Benz,2003,3.2,220,11300,84321
Volkswagen,2003,2.5,220,8500,55117
Volkswagen,2003,2.5,220,9300,53706
Volkswagen,2003,1.4,220,5000,92123
Mercedes-Benz,2003,2.6,224,11500,52761
Toyota,2003,4.7,225,20500,55113
BMW,2003,3,225,10999,22903
Renault,2003,2,225,5750,11215
Volkswagen,2003,3.2,230,12500,55455
BMW,2003,3,230,3099,98153
BMW,2003,2,230,4000,46835
Mitsubishi,2003,2,230,5700,19072
Volkswagen,2003,1.8,230,8400,97370
Audi,2003,2.5,232,3900,55436
BMW,2003,3,233,13500,60615
Audi,2003,2.5,236,4200,29708
BMW,2003,3,237,12000,55414
Volkswagen,2003,1.9,239,2999,94109
Volkswagen,2003,1.9,240,8800,94706
Audi,2003,2.5,242,4999,97370
Audi,2003,2.5,243,10500,61820
BMW,2003,3,245,10900,33436
Renault,2003,1.9,245,2350,53716
Renault,2003,1.5,245,2999,55106
Renault,2003,1.5,245,5000,55112
BMW,2003,3,246,10800,55448
Mercedes-Benz,2003,4,247,12999,2115
Audi,2003,2.5,247,3900,92065
Mercedes-Benz,2003,2.2,248,4900,55109
BMW,2003,3,250,5400,80207
Mercedes-Benz,2003,2.7,250,5500,28001
Toyota,2003,2.4,250,9200,60115
Toyota,2003,2.4,250,9999,55117
Mercedes-Benz,2003,2.2,250,5500,55107
BMW,2003,2,250,9700,55126
Mercedes-Benz,2003,1.7,250,6800,90293
Volkswagen,2003,1.6,250,5400,80026
Mercedes-Benz,2003,5,253,29500,68131
BMW,2003,3,254,13700,55408
Mercedes-Benz,2003,2.7,255,12900,68128
Volkswagen,2003,1.9,255,3250,55454
Audi,2003,2.5,257,9800,2138
Volkswagen,2003,1.9,257,2900,55122
Toyota,2003,4.7,260,24500,43214
BMW,2003,4.4,260,16700,55117
Audi,2003,2.5,260,3900,55076
Mercedes-Benz,2003,2.2,260,8700,55422
Audi,2003,1.8,260,8400,55455
Mercedes-Benz,2003,1.8,261,10250,55112
BMW,2003,4,262,13900,55303
Volkswagen,2003,2.5,264,8900,55455
Audi,2003,1.9,267,4300,54901
Volkswagen,2003,2.5,268,9200,53705
BMW,2003,3,270,11700,55129
Mercedes-Benz,2003,2.7,271,5900,55117
Audi,2003,2.5,273,3700,55105
Volkswagen,2003,2.5,273,11900,55105
Audi,2003,1.8,274,7900,55455
BMW,2003,3,278,13950,55422
Mercedes-Benz,2003,2.4,280,9200,55042
Mitsubishi,2003,3,281,10999,55082
Mercedes-Benz,2003,1.8,285,10500,55108
Mercedes-Benz,2003,4,287,4000,55105
Toyota,2003,2,289,5000,55103-1006
Mercedes-Benz,2003,2.7,300,12600,55125
Mercedes-Benz,2003,2.2,300,12300,55033
Renault,2003,1.5,300,4299,55408
BMW,2003,4.6,308,17200,75240
Renault,2003,1.4,310,4200,91320
Mercedes-Benz,2003,3.2,313,12950,11201
Renault,2003,2.2,315,2850,83843
Mercedes-Benz,2003,2.2,319,11000,22206
Volkswagen,2003,1.8,325,7650,95370
Mercedes-Benz,2003,2.6,342,9300,96860
Mercedes-Benz,2003,2.2,350,7500,53217
Volkswagen,2003,1.9,350,4100,21559
Volkswagen,2003,2.5,357,8700,53213
Mercedes-Benz,2003,5,358,13300,64060
Renault,2003,1.9,380,2350,97339
Mercedes-Benz,2003,2.2,406,7500,61801
BMW,2002,2.8,1,11900,94403
Renault,2002,2,1,2400,53703
BMW,2002,2,1,3100,98032
BMW,2002,3,80,13900,76201
Mercedes-Benz,2002,2.3,80,9999,91711
Audi,2002,2.5,110,2600,95476
Volkswagen,2002,1.4,131,4999,6320
Toyota,2002,3,140,8300,32256
Volkswagen,2002,1.4,140,2800,32256
Mercedes-Benz,2002,5.5,150,30500,44425
Toyota,2002,4.7,150,13500,20715
BMW,2002,4.4,156,6350,93560
Audi,2002,2.5,160,2600,94131
Toyota,2002,2.5,161,11500,85202
BMW,2002,2.2,162,10999,55116
Mercedes-Benz,2002,5,168,13900,23188
Toyota,2002,1,170,4650,93704
Toyota,2002,3,176,8000,94131
BMW,2002,3,176,12500,92660
Mercedes-Benz,2002,3.2,180,9500,34691
BMW,2002,2,180,10800,70507
Audi,2002,2.5,182,5300,74601
BMW,2002,2,185,3500,2048
BMW,2002,1.8,189,2300,55129
Audi,2002,2.5,190,3800,94122
Mercedes-Benz,2002,2,190,7400,34952
Renault,2002,1.9,190,4100,27510
BMW,2002,2.2,191,10800,14136
BMW,2002,2,191,3400,4240
Volkswagen,2002,1.9,193,7800,73505
BMW,2002,4.4,194,12800,79912
Mercedes-Benz,2002,5,195,39000,55129
Mercedes-Benz,2002,2.2,196,6200,97520
Mercedes-Benz,2002,2.7,197,12950,90266
Mercedes-Benz,2002,2.2,197,7000,94061
Mercedes-Benz,2002,4,198,9000,90078
Mitsubishi,2002,2.4,200,2600,4240
Renault,2002,2.2,200,7500,53711
BMW,2002,2,200,4300,99205
Toyota,2002,2,200,8200,95019
Renault,2002,1.9,200,2300,97401
Renault,2002,1.9,200,7800,42754
Volkswagen,2002,1.9,201,3500,38024
Toyota,2002,2,205,8800,22903
Audi,2002,2,207,4800,56258
Audi,2002,2.5,215,3850,77802
Mercedes-Benz,2002,3.2,217,10900,37043
BMW,2002,2.2,217,9500,19147
BMW,2002,3.6,219,12600,37211
BMW,2002,2.5,220,2700,37930
Mercedes-Benz,2002,2.2,220,5500,7666
Volkswagen,2002,1.8,220,7800,70817
BMW,2002,4.5,221,8999,10023
BMW,2002,3,221,3600,92661
BMW,2002,2.2,225,9000,98103
Mercedes-Benz,2002,5,230,12500,55102
BMW,2002,3,230,6499,44092
Volkswagen,2002,2.5,231,11990,72701
Volkswagen,2002,2.5,231,11990,10019
Audi,2002,1.9,231,4999,94707
Mercedes-Benz,2002,2.2,234,7900,76401
Volkswagen,2002,2.5,238,8650,49454
Volkswagen,2002,2,238,2900,14830
BMW,2002,4.4,240,14000,10024
BMW,2002,2.5,240,4300,80202
Audi,2002,2,240,7500,85016
Volkswagen,2002,1.8,240,7500,94015
Audi,2002,2,242,7900,92130
BMW,2002,3,243,10700,30605
Mercedes-Benz,2002,2.2,245,7300,90066
BMW,2002,2.2,245,8500,75165
Volkswagen,2002,1.9,247,7700,98226
Volkswagen,2002,1.8,248,6999,92117
Mercedes-Benz,2002,4,250,3250,92173
BMW,2002,3,250,3800,48009
Volkswagen,2002,2.8,250,3000,97401
Mercedes-Benz,2002,2.2,250,5500,60538
Volkswagen,2002,1.9,250,8700,34567
Mercedes-Benz,2002,5,251,20000,8033
Toyota,2002,4.2,252,19800,49345
Audi,2002,1.9,253,9800,55104
Mitsubishi,2002,3,254,7699,29706
Audi,2002,2.5,255,9499,44622
Volkswagen,2002,2.5,255,9700,10016
BMW,2002,2.2,256,8900,80020
Volkswagen,2002,1.8,256,6900,48197
Mercedes-Benz,2002,2.2,257,3500,94123
Mercedes-Benz,2002,1.7,258,3500,10954
Mercedes-Benz,2002,2.7,260,4700,27615
Audi,2002,2.5,260,4799,98136
Audi,2002,2.5,260,8600,92014
Volkswagen,2002,1.9,265,7750,92129
BMW,2002,2,267,9700,45678
Mitsubishi,2002,3.2,269,10200,98102
Renault,2002,1.9,270,2100,10019
Audi,2002,1.9,270,3650,62558
Volkswagen,2002,2.8,272,7500,90210
Mercedes-Benz,2002,3.2,274,3550,48315
Volkswagen,2002,2.5,275,9000,10310
Renault,2002,1.9,275,5700,11220
Audi,2002,2.5,280,2200,918
Mercedes-Benz,2002,2.2,285,5400,19130
Renault,2002,1.9,285,7200,20015
Volkswagen,2002,1.9,287,7700,82601
BMW,2002,4.4,288,10800,2081
Audi,2002,2.5,289,3390,20194
Audi,2002,1.9,290,3700,2346
BMW,2002,2,295,3350,62225
Volkswagen,2002,2.5,299,9800,97302
Volkswagen,2002,2.5,299,10500,60513
Audi,2002,2.5,300,2500,91505
BMW,2002,2.2,300,8990,97321
Mitsubishi,2002,1.6,300,5400,91344
Audi,2002,1.9,302,3900,7601
BMW,2002,4.4,304,13000,98115
Audi,2002,2.5,320,3150,3226
Volkswagen,2002,1.8,320,6900,98225
Volkswagen,2002,1.4,320,5400,8826
Audi,2002,2.5,326,8200,98103
Mercedes-Benz,2002,2.2,337,8300,80439
Mercedes-Benz,2002,2.2,340,7700,6417
Volkswagen,2002,1.9,345,4100,78701
Mercedes-Benz,2002,3.2,370,4000,53715
Mercedes-Benz,2002,2.2,400,3100,60012
Mercedes-Benz,2001,2,1,2400,13165
Volkswagen,2001,1.9,1,2750,12047
Renault,2001,1.9,22,3600,43623
BMW,2001,3,26,4100,75226
Audi,2001,1.6,114,3100,46805
Volkswagen,2001,1.4,118,2200,33024
Mercedes-Benz,2001,2.3,125,7800,7017
Volkswagen,2001,1.4,136,6600,90020
Toyota,2001,1,138,5050,94109
Mercedes-Benz,2001,6,147,35000,94114
BMW,2001,2.2,147,5300,61801
Mercedes-Benz,2001,3.2,148,11000,10019
Volkswagen,2001,1.6,150,6550,20716
Audi,2001,1.8,154,8600,91326
Volkswagen,2001,2.8,160,6800,90712
Renault,2001,2,160,2700,95617
Audi,2001,1.8,161,13000,13907
Mercedes-Benz,2001,2.3,168,6999,77459
Mitsubishi,2001,1.8,168,1999,6417
Mercedes-Benz,2001,2.2,170,7000,13207
BMW,2001,2.2,170,8899,2125
Volkswagen,2001,1.4,170,6250,90027
Mercedes-Benz,2001,2.6,174,10200,95125
Mercedes-Benz,2001,2,175,8300,11215
BMW,2001,1.9,178,3200,2144
Volkswagen,2001,1.8,178,7400,11803
Mercedes-Benz,2001,2,187,7500,10014
Mercedes-Benz,2001,2.6,190,7000,92627
Volkswagen,2001,1.9,195,3700,22030
Renault,2001,1.9,196,3450,98225
BMW,2001,3,197,8300,10573
Mercedes-Benz,2001,2.2,199,8200,48188
BMW,2001,4.4,200,8300,94134
Mercedes-Benz,2001,2.6,200,6999,94110
Audi,2001,2.5,200,3500,49321
Mercedes-Benz,2001,1.7,201,2499,18104
Renault,2001,1.9,202,3900,33334
BMW,2001,2,203,2990,98125
BMW,2001,1.8,205,6100,92630
Mitsubishi,2001,1.6,206,4800,92867
Volkswagen,2001,1.9,214,7300,10011
Mercedes-Benz,2001,4.3,215,4100,94111
Audi,2001,2.5,215,3550,75082
BMW,2001,2.2,220,8400,76051
Toyota,2001,1.8,220,7000,98028
Mercedes-Benz,2001,1.7,220,3150,98626
Audi,2001,2.5,223,3400,34639
Mercedes-Benz,2001,2.7,229,3200,94043
Volkswagen,2001,1.9,229,7900,7030
Mercedes-Benz,2001,2.2,230,8000,12065
BMW,2001,2,230,2900,10805
Mercedes-Benz,2001,2,230,7700,94108
Mercedes-Benz,2001,1.7,230,1990,4240
Volkswagen,2001,1.9,232,3100,94040
Volkswagen,2001,1.6,232,2500,10918
Mercedes-Benz,2001,3.2,233,8300,97401
Audi,2001,2.5,234,4000,89509
Mitsubishi,2001,3.2,235,6300,92821
BMW,2001,2,236,2900,58078
Renault,2001,1.9,237,2100,89170
Mercedes-Benz,2001,2.2,238,3550,19806
BMW,2001,3,239,12200,87107
Audi,2001,4.2,240,11800,19801
Mercedes-Benz,2001,3.2,240,8600,99352
BMW,2001,3,240,3900,10804
Mercedes-Benz,2001,2.2,240,5850,53704
BMW,2001,2,240,8900,98122
BMW,2001,3,242,2500,22901
Volkswagen,2001,2.5,244,8700,10472
BMW,2001,3,245,9000,48197
Audi,2001,2.5,247,8500,8540
Toyota,2001,2,248,6500,8872
Toyota,2001,4.7,250,16000,94549
BMW,2001,4.5,250,5850,49505
Mercedes-Benz,2001,2.7,250,3500,97005
Audi,2001,2.5,250,2300,91106
Audi,2001,2.5,250,3050,80521
Mitsubishi,2001,2.5,250,4900,17522
BMW,2001,2.5,250,8900,17112
BMW,2001,1.9,250,8999,90012
Audi,2001,2.5,253,8500,95472
BMW,2001,2.5,256,4999,97007
Volkswagen,2001,2.5,258,5699,94118
BMW,2001,2.2,260,8500,94132
Renault,2001,1.9,260,1999,90638
Toyota,2001,4.2,263,19000,60201
Mercedes-Benz,2001,3.2,263,11000,6511
BMW,2001,3,264,9800,75801
Mercedes-Benz,2001,3.2,270,5100,90041
Mercedes-Benz,2001,2.7,270,9300,6459
Audi,2001,2.5,270,2650,94903
Audi,2001,1.9,270,3000,60462
BMW,2001,3,271,9999,71711
Volkswagen,2001,2.5,274,10700,12184
Volkswagen,2001,1.9,275,3000,63146
Mercedes-Benz,2001,2.7,276,3600,22903
BMW,2001,2.9,278,3800,2115
BMW,2001,3,280,3500,20008
BMW,2001,3,280,7000,85226
Mercedes-Benz,2001,2.2,280,7600,11214
Mercedes-Benz,2001,2.2,282,5800,87123
Volkswagen,2001,1.9,284,6000,2155
Mercedes-Benz,2001,2.2,285,7200,94949
BMW,2001,2.8,286,7000,60201
Renault,2001,1.9,286,1950,92683-1892
BMW,2001,3,287,8800,83001
Mercedes-Benz,2001,3.2,288,6999,10562
BMW,2001,3,290,11500,28270
BMW,2001,3,296,2800,55405
BMW,2001,2.2,299,6699,2135
Mercedes-Benz,2001,4.3,300,11777,75230
Audi,2001,2.5,300,4000,3867
Volkswagen,2001,1.8,300,5700,61801
Mercedes-Benz,2001,2.2,310,6700,10010
BMW,2001,2.5,315,9500,90028
Mercedes-Benz,2001,5,317,13500,60612
Mercedes-Benz,2001,2.7,320,9900,95405
Volkswagen,2001,1.9,320,6500,95405
Volkswagen,2001,2.5,325,6800,95610
BMW,2001,3,327,4999,95819
Mercedes-Benz,2001,2.2,330,8100,62225
BMW,2001,3,339,9500,98118
Renault,2001,1.9,345,3300,97070
BMW,2001,3,350,9800,85226
Volkswagen,2001,2.5,352,7800,34243
BMW,2001,2.17,352,8500,98029
Mercedes-Benz,2001,5,360,10900,98684
Volkswagen,2001,2.5,360,7500,98052
BMW,2001,3,365,8500,98119
Audi,2001,2.5,374,3600,97233
BMW,2001,4.4,375,10900,73003
Mercedes-Benz,2001,2.2,462,3800,43229
BMW,2000,3,1,10600,30307
Volkswagen,2000,2.5,1,6300,60103
Volkswagen,2000,1.9,11,2350,53715
Mercedes-Benz,2000,0.6,107,3800,43725
Audi,2000,1.8,120,11000,30034
Mercedes-Benz,2000,3.2,123,12600,77079
BMW,2000,3,140,4500,77566
Volkswagen,2000,2,141,8500,94114
Volkswagen,2000,2,145,4999,4240
Volkswagen,2000,2,145,4999,10040
Mitsubishi,2000,3,150,8900,75149
Toyota,2000,2,150,7000,75230
Volkswagen,2000,1,152,3999,13655
Mercedes-Benz,2000,2.7,160,4400,75205
Audi,2000,2.5,167,7950,75240
Mercedes-Benz,2000,1.4,175,2300,7030
Renault,2000,1.4,180,4200,8009
Mitsubishi,2000,1.3,185,1600,4901
Volkswagen,2000,2.8,186,6500,20008
Audi,2000,2.8,186,9300,70118
BMW,2000,2,190,3000,22032
BMW,2000,4.4,193,11500,20742
Renault,2000,1.9,194,4000,53706
Mercedes-Benz,2000,2,196,8700,43560
Renault,2000,1.9,199,3600,50310
Mercedes-Benz,2000,2.7,200,3300,8817
Mercedes-Benz,2000,2.2,200,4600,10011
Mercedes-Benz,2000,2.2,200,6000,53190
BMW,2000,2,200,1750,10014
Volkswagen,2000,1.4,200,5800,59602
Mercedes-Benz,2000,4.3,210,8500,92346
Audi,2000,2.5,210,3100,94591
BMW,2000,1.8,210,2499,92129
Mercedes-Benz,2000,2.2,212,5300,94606
BMW,2000,4.4,214,8000,94043
BMW,2000,1.9,214,2850,2127
Mercedes-Benz,2000,2.2,215,6500,94107
Mercedes-Benz,2000,2,219,7450,90069
Mercedes-Benz,2000,2.3,220,2800,80023
Volkswagen,2000,1.4,225,6500,90024
Mercedes-Benz,2000,2.2,226,7800,94530
Mercedes-Benz,2000,2,230,7000,95129
Audi,2000,1.9,230,2100,91325
Volkswagen,2000,1.6,230,2900,90405
Audi,2000,2.5,234,2700,80122
Volkswagen,2000,1.4,235,5600,94303
Mercedes-Benz,2000,5,236,24500,91107
Audi,2000,2.5,240,2450,95014
Audi,2000,2.5,240,3650,90405
Mercedes-Benz,2000,2.2,240,8700,94550
Mitsubishi,2000,1.8,240,5300,91501
Mercedes-Benz,2000,2.2,244,5300,93107
BMW,2000,3,246,8100,90630
Audi,2000,2.5,248,5999,91402
Toyota,2000,4.2,250,20000,17055
BMW,2000,3,250,3300,60914
BMW,2000,3,250,3999,80230
BMW,2000,2.5,250,2500,12159
BMW,2000,2.5,250,8900,58703
Mercedes-Benz,2000,2.2,250,9999,49506
Volkswagen,2000,1.9,250,3300,6460
Volkswagen,2000,1.9,250,3500,80540
Toyota,2000,1.8,250,9800,62629
Toyota,2000,2,254,2499,85224
Mercedes-Benz,2000,2.2,260,7000,85259
BMW,2000,2,260,2899,85364
Audi,2000,1.8,261,6400,24018
Audi,2000,2.5,268,2650,44685
Audi,2000,4.2,270,6499,60625
BMW,2000,3,270,5000,45011
Audi,2000,2.5,270,3800,60640
Volkswagen,2000,1.9,270,1850,90046
Volkswagen,2000,1.8,271,6000,2494
BMW,2000,2,272,3500,24015
Mercedes-Benz,2000,2.7,273,9150,37931
Mitsubishi,2000,3.5,275,9950,6437
Mercedes-Benz,2000,2.2,277,4150,99504
Volkswagen,2000,1.9,279,2200,49417
Toyota,2000,4.2,280,14990,6437
Volkswagen,2000,2.5,280,2600,13210
BMW,2000,2.5,280,8850,1605
BMW,2000,2,280,6900,13148
BMW,2000,1.6,280,2550,13165
Volkswagen,2000,2.5,282,7800,55112
Mercedes-Benz,2000,2.2,282,2900,49445
BMW,2000,1.9,284,8500,49006
Toyota,2000,1.6,286,3500,58504
Mercedes-Benz,2000,3.2,287,12200,48067
Toyota,2000,4.7,288,14900,24017
BMW,2000,3,290,7400,48825
BMW,2000,2.2,294,8900,24060
Audi,2000,2.5,295,3200,495321
Volkswagen,2000,1.9,296,2600,13090
BMW,2000,2.5,297,6800,49546
BMW,2000,2.2,297,8400,49307
Mercedes-Benz,2000,4.3,300,7000,61614
BMW,2000,3,300,4500,46033
Volkswagen,2000,2.4,300,6700,12309
Mercedes-Benz,2000,2,300,7450,4103
Mercedes-Benz,2000,2,300,8000,60202
